,read1,read2,trim1,trim2,filter1,filter2,SampleLane,Sample
175,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/F4-e003Coalescence-mGAM-p1_S801_R1_001.fastq.gz,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/F4-e003Coalescence-mGAM-p1_S801_R2_001.fastq.gz,workflow/out/trimmed/F4-e003Coalescence-mGAM-p1_S801-trimmed-pair1.fastq.gz,workflow/out/trimmed/F4-e003Coalescence-mGAM-p1_S801-trimmed-pair2.fastq.gz,workflow/out/filter/F4-e003Coalescence-mGAM-p1_S801-filtered.1.fastq.gz,workflow/out/filter/F4-e003Coalescence-mGAM-p1_S801-filtered.2.fastq.gz,F4-e003Coalescence-mGAM-p1_S801,F4-e003Coalescence-mGAM-p1
176,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/E5-e003Coalescence-mBHI-p1_S804_R1_001.fastq.gz,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/E5-e003Coalescence-mBHI-p1_S804_R2_001.fastq.gz,workflow/out/trimmed/E5-e003Coalescence-mBHI-p1_S804-trimmed-pair1.fastq.gz,workflow/out/trimmed/E5-e003Coalescence-mBHI-p1_S804-trimmed-pair2.fastq.gz,workflow/out/filter/E5-e003Coalescence-mBHI-p1_S804-filtered.1.fastq.gz,workflow/out/filter/E5-e003Coalescence-mBHI-p1_S804-filtered.2.fastq.gz,E5-e003Coalescence-mBHI-p1_S804,E5-e003Coalescence-mBHI-p1
177,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/H5-e003Coalescence-mBHI-p1_S807_R1_001.fastq.gz,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/H5-e003Coalescence-mBHI-p1_S807_R2_001.fastq.gz,workflow/out/trimmed/H5-e003Coalescence-mBHI-p1_S807-trimmed-pair1.fastq.gz,workflow/out/trimmed/H5-e003Coalescence-mBHI-p1_S807-trimmed-pair2.fastq.gz,workflow/out/filter/H5-e003Coalescence-mBHI-p1_S807-filtered.1.fastq.gz,workflow/out/filter/H5-e003Coalescence-mBHI-p1_S807-filtered.2.fastq.gz,H5-e003Coalescence-mBHI-p1_S807,H5-e003Coalescence-mBHI-p1
178,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/F10-e003Coalescence-mGAM-p1_S833_R1_001.fastq.gz,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/F10-e003Coalescence-mGAM-p1_S833_R2_001.fastq.gz,workflow/out/trimmed/F10-e003Coalescence-mGAM-p1_S833-trimmed-pair1.fastq.gz,workflow/out/trimmed/F10-e003Coalescence-mGAM-p1_S833-trimmed-pair2.fastq.gz,workflow/out/filter/F10-e003Coalescence-mGAM-p1_S833-filtered.1.fastq.gz,workflow/out/filter/F10-e003Coalescence-mGAM-p1_S833-filtered.2.fastq.gz,F10-e003Coalescence-mGAM-p1_S833,F10-e003Coalescence-mGAM-p1
179,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/Coalescence-E7-C8-AA-AE-mGAM-mGAM-3_S674_R1_001.fastq.gz,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/Coalescence-E7-C8-AA-AE-mGAM-mGAM-3_S674_R2_001.fastq.gz,workflow/out/trimmed/Coalescence-E7-C8-AA-AE-mGAM-mGAM-3_S674-trimmed-pair1.fastq.gz,workflow/out/trimmed/Coalescence-E7-C8-AA-AE-mGAM-mGAM-3_S674-trimmed-pair2.fastq.gz,workflow/out/filter/Coalescence-E7-C8-AA-AE-mGAM-mGAM-3_S674-filtered.1.fastq.gz,workflow/out/filter/Coalescence-E7-C8-AA-AE-mGAM-mGAM-3_S674-filtered.2.fastq.gz,Coalescence-E7-C8-AA-AE-mGAM-mGAM-3_S674,Coalescence-E7-C8-AA-AE-mGAM-mGAM-3
180,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/Coalescence-H11-bl-bl_S714_R1_001.fastq.gz,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/Coalescence-H11-bl-bl_S714_R2_001.fastq.gz,workflow/out/trimmed/Coalescence-H11-bl-bl_S714-trimmed-pair1.fastq.gz,workflow/out/trimmed/Coalescence-H11-bl-bl_S714-trimmed-pair2.fastq.gz,workflow/out/filter/Coalescence-H11-bl-bl_S714-filtered.1.fastq.gz,workflow/out/filter/Coalescence-H11-bl-bl_S714-filtered.2.fastq.gz,Coalescence-H11-bl-bl_S714,Coalescence-H11-bl-bl
181,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/Coalescence-C11-B11-ACPP-AF-mGAM-mBHI-5_S654_R1_001.fastq.gz,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/Coalescence-C11-B11-ACPP-AF-mGAM-mBHI-5_S654_R2_001.fastq.gz,workflow/out/trimmed/Coalescence-C11-B11-ACPP-AF-mGAM-mBHI-5_S654-trimmed-pair1.fastq.gz,workflow/out/trimmed/Coalescence-C11-B11-ACPP-AF-mGAM-mBHI-5_S654-trimmed-pair2.fastq.gz,workflow/out/filter/Coalescence-C11-B11-ACPP-AF-mGAM-mBHI-5_S654-filtered.1.fastq.gz,workflow/out/filter/Coalescence-C11-B11-ACPP-AF-mGAM-mBHI-5_S654-filtered.2.fastq.gz,Coalescence-C11-B11-ACPP-AF-mGAM-mBHI-5_S654,Coalescence-C11-B11-ACPP-AF-mGAM-mBHI-5
182,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/H2-e003Coalescence-mGAM-p1_S787_R1_001.fastq.gz,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/H2-e003Coalescence-mGAM-p1_S787_R2_001.fastq.gz,workflow/out/trimmed/H2-e003Coalescence-mGAM-p1_S787-trimmed-pair1.fastq.gz,workflow/out/trimmed/H2-e003Coalescence-mGAM-p1_S787-trimmed-pair2.fastq.gz,workflow/out/filter/H2-e003Coalescence-mGAM-p1_S787-filtered.1.fastq.gz,workflow/out/filter/H2-e003Coalescence-mGAM-p1_S787-filtered.2.fastq.gz,H2-e003Coalescence-mGAM-p1_S787,H2-e003Coalescence-mGAM-p1
183,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/Coalescence-H5-A5-e003Coalescence-inoculumn-mBHI-0_S708_R1_001.fastq.gz,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/Coalescence-H5-A5-e003Coalescence-inoculumn-mBHI-0_S708_R2_001.fastq.gz,workflow/out/trimmed/Coalescence-H5-A5-e003Coalescence-inoculumn-mBHI-0_S708-trimmed-pair1.fastq.gz,workflow/out/trimmed/Coalescence-H5-A5-e003Coalescence-inoculumn-mBHI-0_S708-trimmed-pair2.fastq.gz,workflow/out/filter/Coalescence-H5-A5-e003Coalescence-inoculumn-mBHI-0_S708-filtered.1.fastq.gz,workflow/out/filter/Coalescence-H5-A5-e003Coalescence-inoculumn-mBHI-0_S708-filtered.2.fastq.gz,Coalescence-H5-A5-e003Coalescence-inoculumn-mBHI-0_S708,Coalescence-H5-A5-e003Coalescence-inoculumn-mBHI-0
184,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/B11-e003Coalescence-mBHI-p1_S773_R1_001.fastq.gz,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/B11-e003Coalescence-mBHI-p1_S773_R2_001.fastq.gz,workflow/out/trimmed/B11-e003Coalescence-mBHI-p1_S773-trimmed-pair1.fastq.gz,workflow/out/trimmed/B11-e003Coalescence-mBHI-p1_S773-trimmed-pair2.fastq.gz,workflow/out/filter/B11-e003Coalescence-mBHI-p1_S773-filtered.1.fastq.gz,workflow/out/filter/B11-e003Coalescence-mBHI-p1_S773-filtered.2.fastq.gz,B11-e003Coalescence-mBHI-p1_S773,B11-e003Coalescence-mBHI-p1
185,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/Coalescence-A7-B3-ACPP-ACPP-mBHI-mGAM-7_S626_R1_001.fastq.gz,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/Coalescence-A7-B3-ACPP-ACPP-mBHI-mGAM-7_S626_R2_001.fastq.gz,workflow/out/trimmed/Coalescence-A7-B3-ACPP-ACPP-mBHI-mGAM-7_S626-trimmed-pair1.fastq.gz,workflow/out/trimmed/Coalescence-A7-B3-ACPP-ACPP-mBHI-mGAM-7_S626-trimmed-pair2.fastq.gz,workflow/out/filter/Coalescence-A7-B3-ACPP-ACPP-mBHI-mGAM-7_S626-filtered.1.fastq.gz,workflow/out/filter/Coalescence-A7-B3-ACPP-ACPP-mBHI-mGAM-7_S626-filtered.2.fastq.gz,Coalescence-A7-B3-ACPP-ACPP-mBHI-mGAM-7_S626,Coalescence-A7-B3-ACPP-ACPP-mBHI-mGAM-7
186,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/E9-e003Coalescence-mGAM-p1_S824_R1_001.fastq.gz,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/E9-e003Coalescence-mGAM-p1_S824_R2_001.fastq.gz,workflow/out/trimmed/E9-e003Coalescence-mGAM-p1_S824-trimmed-pair1.fastq.gz,workflow/out/trimmed/E9-e003Coalescence-mGAM-p1_S824-trimmed-pair2.fastq.gz,workflow/out/filter/E9-e003Coalescence-mGAM-p1_S824-filtered.1.fastq.gz,workflow/out/filter/E9-e003Coalescence-mGAM-p1_S824-filtered.2.fastq.gz,E9-e003Coalescence-mGAM-p1_S824,E9-e003Coalescence-mGAM-p1
187,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/F9-e003Coalescence-mGAM-p1_S825_R1_001.fastq.gz,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/F9-e003Coalescence-mGAM-p1_S825_R2_001.fastq.gz,workflow/out/trimmed/F9-e003Coalescence-mGAM-p1_S825-trimmed-pair1.fastq.gz,workflow/out/trimmed/F9-e003Coalescence-mGAM-p1_S825-trimmed-pair2.fastq.gz,workflow/out/filter/F9-e003Coalescence-mGAM-p1_S825-filtered.1.fastq.gz,workflow/out/filter/F9-e003Coalescence-mGAM-p1_S825-filtered.2.fastq.gz,F9-e003Coalescence-mGAM-p1_S825,F9-e003Coalescence-mGAM-p1
188,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/Coalescence-A4-B10-ACPP-AE-mGAM-mBHI-7_S623_R1_001.fastq.gz,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/Coalescence-A4-B10-ACPP-AE-mGAM-mBHI-7_S623_R2_001.fastq.gz,workflow/out/trimmed/Coalescence-A4-B10-ACPP-AE-mGAM-mBHI-7_S623-trimmed-pair1.fastq.gz,workflow/out/trimmed/Coalescence-A4-B10-ACPP-AE-mGAM-mBHI-7_S623-trimmed-pair2.fastq.gz,workflow/out/filter/Coalescence-A4-B10-ACPP-AE-mGAM-mBHI-7_S623-filtered.1.fastq.gz,workflow/out/filter/Coalescence-A4-B10-ACPP-AE-mGAM-mBHI-7_S623-filtered.2.fastq.gz,Coalescence-A4-B10-ACPP-AE-mGAM-mBHI-7_S623,Coalescence-A4-B10-ACPP-AE-mGAM-mBHI-7
189,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/A2-e003Coalescence-mGAM-p1_S720_R1_001.fastq.gz,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/A2-e003Coalescence-mGAM-p1_S720_R2_001.fastq.gz,workflow/out/trimmed/A2-e003Coalescence-mGAM-p1_S720-trimmed-pair1.fastq.gz,workflow/out/trimmed/A2-e003Coalescence-mGAM-p1_S720-trimmed-pair2.fastq.gz,workflow/out/filter/A2-e003Coalescence-mGAM-p1_S720-filtered.1.fastq.gz,workflow/out/filter/A2-e003Coalescence-mGAM-p1_S720-filtered.2.fastq.gz,A2-e003Coalescence-mGAM-p1_S720,A2-e003Coalescence-mGAM-p1
190,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/B4-e003Coalescence-mGAM-p1_S737_R1_001.fastq.gz,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/B4-e003Coalescence-mGAM-p1_S737_R2_001.fastq.gz,workflow/out/trimmed/B4-e003Coalescence-mGAM-p1_S737-trimmed-pair1.fastq.gz,workflow/out/trimmed/B4-e003Coalescence-mGAM-p1_S737-trimmed-pair2.fastq.gz,workflow/out/filter/B4-e003Coalescence-mGAM-p1_S737-filtered.1.fastq.gz,workflow/out/filter/B4-e003Coalescence-mGAM-p1_S737-filtered.2.fastq.gz,B4-e003Coalescence-mGAM-p1_S737,B4-e003Coalescence-mGAM-p1
191,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/D9-e003Coalescence-mBHI-p1_S759_R1_001.fastq.gz,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/D9-e003Coalescence-mBHI-p1_S759_R2_001.fastq.gz,workflow/out/trimmed/D9-e003Coalescence-mBHI-p1_S759-trimmed-pair1.fastq.gz,workflow/out/trimmed/D9-e003Coalescence-mBHI-p1_S759-trimmed-pair2.fastq.gz,workflow/out/filter/D9-e003Coalescence-mBHI-p1_S759-filtered.1.fastq.gz,workflow/out/filter/D9-e003Coalescence-mBHI-p1_S759-filtered.2.fastq.gz,D9-e003Coalescence-mBHI-p1_S759,D9-e003Coalescence-mBHI-p1
192,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/E11-e003Coalescence-mBHI-p1_S836_R1_001.fastq.gz,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/E11-e003Coalescence-mBHI-p1_S836_R2_001.fastq.gz,workflow/out/trimmed/E11-e003Coalescence-mBHI-p1_S836-trimmed-pair1.fastq.gz,workflow/out/trimmed/E11-e003Coalescence-mBHI-p1_S836-trimmed-pair2.fastq.gz,workflow/out/filter/E11-e003Coalescence-mBHI-p1_S836-filtered.1.fastq.gz,workflow/out/filter/E11-e003Coalescence-mBHI-p1_S836-filtered.2.fastq.gz,E11-e003Coalescence-mBHI-p1_S836,E11-e003Coalescence-mBHI-p1
193,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/H8-e003Coalescence-mGAM-p1_S819_R1_001.fastq.gz,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/H8-e003Coalescence-mGAM-p1_S819_R2_001.fastq.gz,workflow/out/trimmed/H8-e003Coalescence-mGAM-p1_S819-trimmed-pair1.fastq.gz,workflow/out/trimmed/H8-e003Coalescence-mGAM-p1_S819-trimmed-pair2.fastq.gz,workflow/out/filter/H8-e003Coalescence-mGAM-p1_S819-filtered.1.fastq.gz,workflow/out/filter/H8-e003Coalescence-mGAM-p1_S819-filtered.2.fastq.gz,H8-e003Coalescence-mGAM-p1_S819,H8-e003Coalescence-mGAM-p1
194,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/Coalescence-H4-A4-e003Coalescence-inoculumn-mBHI-0_S707_R1_001.fastq.gz,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/Coalescence-H4-A4-e003Coalescence-inoculumn-mBHI-0_S707_R2_001.fastq.gz,workflow/out/trimmed/Coalescence-H4-A4-e003Coalescence-inoculumn-mBHI-0_S707-trimmed-pair1.fastq.gz,workflow/out/trimmed/Coalescence-H4-A4-e003Coalescence-inoculumn-mBHI-0_S707-trimmed-pair2.fastq.gz,workflow/out/filter/Coalescence-H4-A4-e003Coalescence-inoculumn-mBHI-0_S707-filtered.1.fastq.gz,workflow/out/filter/Coalescence-H4-A4-e003Coalescence-inoculumn-mBHI-0_S707-filtered.2.fastq.gz,Coalescence-H4-A4-e003Coalescence-inoculumn-mBHI-0_S707,Coalescence-H4-A4-e003Coalescence-inoculumn-mBHI-0
195,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/D11-e003Coalescence-mGAM-p1_S779_R1_001.fastq.gz,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/D11-e003Coalescence-mGAM-p1_S779_R2_001.fastq.gz,workflow/out/trimmed/D11-e003Coalescence-mGAM-p1_S779-trimmed-pair1.fastq.gz,workflow/out/trimmed/D11-e003Coalescence-mGAM-p1_S779-trimmed-pair2.fastq.gz,workflow/out/filter/D11-e003Coalescence-mGAM-p1_S779-filtered.1.fastq.gz,workflow/out/filter/D11-e003Coalescence-mGAM-p1_S779-filtered.2.fastq.gz,D11-e003Coalescence-mGAM-p1_S779,D11-e003Coalescence-mGAM-p1
196,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/A10-e003Coalescence-mBHI-p1_S764_R1_001.fastq.gz,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/A10-e003Coalescence-mBHI-p1_S764_R2_001.fastq.gz,workflow/out/trimmed/A10-e003Coalescence-mBHI-p1_S764-trimmed-pair1.fastq.gz,workflow/out/trimmed/A10-e003Coalescence-mBHI-p1_S764-trimmed-pair2.fastq.gz,workflow/out/filter/A10-e003Coalescence-mBHI-p1_S764-filtered.1.fastq.gz,workflow/out/filter/A10-e003Coalescence-mBHI-p1_S764-filtered.2.fastq.gz,A10-e003Coalescence-mBHI-p1_S764,A10-e003Coalescence-mBHI-p1
197,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/A10-e003Coalescence-mGAM-p1_S768_R1_001.fastq.gz,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/A10-e003Coalescence-mGAM-p1_S768_R2_001.fastq.gz,workflow/out/trimmed/A10-e003Coalescence-mGAM-p1_S768-trimmed-pair1.fastq.gz,workflow/out/trimmed/A10-e003Coalescence-mGAM-p1_S768-trimmed-pair2.fastq.gz,workflow/out/filter/A10-e003Coalescence-mGAM-p1_S768-filtered.1.fastq.gz,workflow/out/filter/A10-e003Coalescence-mGAM-p1_S768-filtered.2.fastq.gz,A10-e003Coalescence-mGAM-p1_S768,A10-e003Coalescence-mGAM-p1
198,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/E3-e003Coalescence-mGAM-p1_S792_R1_001.fastq.gz,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/E3-e003Coalescence-mGAM-p1_S792_R2_001.fastq.gz,workflow/out/trimmed/E3-e003Coalescence-mGAM-p1_S792-trimmed-pair1.fastq.gz,workflow/out/trimmed/E3-e003Coalescence-mGAM-p1_S792-trimmed-pair2.fastq.gz,workflow/out/filter/E3-e003Coalescence-mGAM-p1_S792-filtered.1.fastq.gz,workflow/out/filter/E3-e003Coalescence-mGAM-p1_S792-filtered.2.fastq.gz,E3-e003Coalescence-mGAM-p1_S792,E3-e003Coalescence-mGAM-p1
199,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/A8-e003Coalescence-mGAM-p1_S752_R1_001.fastq.gz,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/A8-e003Coalescence-mGAM-p1_S752_R2_001.fastq.gz,workflow/out/trimmed/A8-e003Coalescence-mGAM-p1_S752-trimmed-pair1.fastq.gz,workflow/out/trimmed/A8-e003Coalescence-mGAM-p1_S752-trimmed-pair2.fastq.gz,workflow/out/filter/A8-e003Coalescence-mGAM-p1_S752-filtered.1.fastq.gz,workflow/out/filter/A8-e003Coalescence-mGAM-p1_S752-filtered.2.fastq.gz,A8-e003Coalescence-mGAM-p1_S752,A8-e003Coalescence-mGAM-p1
200,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/Coalescence-E4-C3-ACPP-AE-mBHI-mBHI-3_S671_R1_001.fastq.gz,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/Coalescence-E4-C3-ACPP-AE-mBHI-mBHI-3_S671_R2_001.fastq.gz,workflow/out/trimmed/Coalescence-E4-C3-ACPP-AE-mBHI-mBHI-3_S671-trimmed-pair1.fastq.gz,workflow/out/trimmed/Coalescence-E4-C3-ACPP-AE-mBHI-mBHI-3_S671-trimmed-pair2.fastq.gz,workflow/out/filter/Coalescence-E4-C3-ACPP-AE-mBHI-mBHI-3_S671-filtered.1.fastq.gz,workflow/out/filter/Coalescence-E4-C3-ACPP-AE-mBHI-mBHI-3_S671-filtered.2.fastq.gz,Coalescence-E4-C3-ACPP-AE-mBHI-mBHI-3_S671,Coalescence-E4-C3-ACPP-AE-mBHI-mBHI-3
201,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/A9-e003Coalescence-mGAM-p1_S760_R1_001.fastq.gz,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/A9-e003Coalescence-mGAM-p1_S760_R2_001.fastq.gz,workflow/out/trimmed/A9-e003Coalescence-mGAM-p1_S760-trimmed-pair1.fastq.gz,workflow/out/trimmed/A9-e003Coalescence-mGAM-p1_S760-trimmed-pair2.fastq.gz,workflow/out/filter/A9-e003Coalescence-mGAM-p1_S760-filtered.1.fastq.gz,workflow/out/filter/A9-e003Coalescence-mGAM-p1_S760-filtered.2.fastq.gz,A9-e003Coalescence-mGAM-p1_S760,A9-e003Coalescence-mGAM-p1
202,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/Coalescence-F3-E11-AA-AF-mGAM-mGAM-3_S682_R1_001.fastq.gz,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/Coalescence-F3-E11-AA-AF-mGAM-mGAM-3_S682_R2_001.fastq.gz,workflow/out/trimmed/Coalescence-F3-E11-AA-AF-mGAM-mGAM-3_S682-trimmed-pair1.fastq.gz,workflow/out/trimmed/Coalescence-F3-E11-AA-AF-mGAM-mGAM-3_S682-trimmed-pair2.fastq.gz,workflow/out/filter/Coalescence-F3-E11-AA-AF-mGAM-mGAM-3_S682-filtered.1.fastq.gz,workflow/out/filter/Coalescence-F3-E11-AA-AF-mGAM-mGAM-3_S682-filtered.2.fastq.gz,Coalescence-F3-E11-AA-AF-mGAM-mGAM-3_S682,Coalescence-F3-E11-AA-AF-mGAM-mGAM-3
203,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/Coalescence-H10-bl-bl_S713_R1_001.fastq.gz,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/Coalescence-H10-bl-bl_S713_R2_001.fastq.gz,workflow/out/trimmed/Coalescence-H10-bl-bl_S713-trimmed-pair1.fastq.gz,workflow/out/trimmed/Coalescence-H10-bl-bl_S713-trimmed-pair2.fastq.gz,workflow/out/filter/Coalescence-H10-bl-bl_S713-filtered.1.fastq.gz,workflow/out/filter/Coalescence-H10-bl-bl_S713-filtered.2.fastq.gz,Coalescence-H10-bl-bl_S713,Coalescence-H10-bl-bl
204,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/H2-e003Coalescence-mBHI-p1_S783_R1_001.fastq.gz,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/H2-e003Coalescence-mBHI-p1_S783_R2_001.fastq.gz,workflow/out/trimmed/H2-e003Coalescence-mBHI-p1_S783-trimmed-pair1.fastq.gz,workflow/out/trimmed/H2-e003Coalescence-mBHI-p1_S783-trimmed-pair2.fastq.gz,workflow/out/filter/H2-e003Coalescence-mBHI-p1_S783-filtered.1.fastq.gz,workflow/out/filter/H2-e003Coalescence-mBHI-p1_S783-filtered.2.fastq.gz,H2-e003Coalescence-mBHI-p1_S783,H2-e003Coalescence-mBHI-p1
205,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/B10-e003Coalescence-mBHI-p1_S765_R1_001.fastq.gz,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/B10-e003Coalescence-mBHI-p1_S765_R2_001.fastq.gz,workflow/out/trimmed/B10-e003Coalescence-mBHI-p1_S765-trimmed-pair1.fastq.gz,workflow/out/trimmed/B10-e003Coalescence-mBHI-p1_S765-trimmed-pair2.fastq.gz,workflow/out/filter/B10-e003Coalescence-mBHI-p1_S765-filtered.1.fastq.gz,workflow/out/filter/B10-e003Coalescence-mBHI-p1_S765-filtered.2.fastq.gz,B10-e003Coalescence-mBHI-p1_S765,B10-e003Coalescence-mBHI-p1
206,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/C8-e003Coalescence-mGAM-p1_S754_R1_001.fastq.gz,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/C8-e003Coalescence-mGAM-p1_S754_R2_001.fastq.gz,workflow/out/trimmed/C8-e003Coalescence-mGAM-p1_S754-trimmed-pair1.fastq.gz,workflow/out/trimmed/C8-e003Coalescence-mGAM-p1_S754-trimmed-pair2.fastq.gz,workflow/out/filter/C8-e003Coalescence-mGAM-p1_S754-filtered.1.fastq.gz,workflow/out/filter/C8-e003Coalescence-mGAM-p1_S754-filtered.2.fastq.gz,C8-e003Coalescence-mGAM-p1_S754,C8-e003Coalescence-mGAM-p1
207,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/D11-e003Coalescence-mBHI-p1_S775_R1_001.fastq.gz,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/D11-e003Coalescence-mBHI-p1_S775_R2_001.fastq.gz,workflow/out/trimmed/D11-e003Coalescence-mBHI-p1_S775-trimmed-pair1.fastq.gz,workflow/out/trimmed/D11-e003Coalescence-mBHI-p1_S775-trimmed-pair2.fastq.gz,workflow/out/filter/D11-e003Coalescence-mBHI-p1_S775-filtered.1.fastq.gz,workflow/out/filter/D11-e003Coalescence-mBHI-p1_S775-filtered.2.fastq.gz,D11-e003Coalescence-mBHI-p1_S775,D11-e003Coalescence-mBHI-p1
208,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/Coalescence-B8-BAD-7_S639_R1_001.fastq.gz,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/Coalescence-B8-BAD-7_S639_R2_001.fastq.gz,workflow/out/trimmed/Coalescence-B8-BAD-7_S639-trimmed-pair1.fastq.gz,workflow/out/trimmed/Coalescence-B8-BAD-7_S639-trimmed-pair2.fastq.gz,workflow/out/filter/Coalescence-B8-BAD-7_S639-filtered.1.fastq.gz,workflow/out/filter/Coalescence-B8-BAD-7_S639-filtered.2.fastq.gz,Coalescence-B8-BAD-7_S639,Coalescence-B8-BAD-7
209,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/Coalescence-B7-E3-AA-ACPP-mBHI-mBHI-7_S638_R1_001.fastq.gz,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/Coalescence-B7-E3-AA-ACPP-mBHI-mBHI-7_S638_R2_001.fastq.gz,workflow/out/trimmed/Coalescence-B7-E3-AA-ACPP-mBHI-mBHI-7_S638-trimmed-pair1.fastq.gz,workflow/out/trimmed/Coalescence-B7-E3-AA-ACPP-mBHI-mBHI-7_S638-trimmed-pair2.fastq.gz,workflow/out/filter/Coalescence-B7-E3-AA-ACPP-mBHI-mBHI-7_S638-filtered.1.fastq.gz,workflow/out/filter/Coalescence-B7-E3-AA-ACPP-mBHI-mBHI-7_S638-filtered.2.fastq.gz,Coalescence-B7-E3-AA-ACPP-mBHI-mBHI-7_S638,Coalescence-B7-E3-AA-ACPP-mBHI-mBHI-7
210,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/C10-e003Coalescence-mGAM-p1_S770_R1_001.fastq.gz,/oak/stanford/groups/dpetrov/swalton/Feb2025_Seq/C10-e003Coalescence-mGAM-p1_S770_R2_001.fastq.gz,workflow/out/trimmed/C10-e003Coalescence-mGAM-p1_S770-trimmed-pair1.fastq.gz,workflow/out/trimmed/C10-e003Coalescence-mGAM-p1_S770-trimmed-pair2.fastq.gz,workflow/out/filter/C10-e003Coalescence-mGAM-p1_S770-filtered.1.fastq.gz,workflow/out/filter/C10-e003Coalescence-mGAM-p1_S770-filtered.2.fastq.gz,C10-e003Coalescence-mGAM-p1_S770,C10-e003Coalescence-mGAM-p1
