,sample 2,fixed diffs,sample 1
40,B8-e003Coalescence-mGAM-p5,15807,A3-e003Coalescence-Inoculumn-mGAM
41,B9-e003Coalescence-mGAM-p5,3595,A3-e003Coalescence-Inoculumn-mGAM
42,C2-e003Coalescence-Inoculumn-mGAM,224,A3-e003Coalescence-Inoculumn-mGAM
43,C2-e003Coalescence-mBHI-inoculumn-redo,1148,A3-e003Coalescence-Inoculumn-mGAM
44,C2-e003Coalescence-mBHI-p7,3349,A3-e003Coalescence-Inoculumn-mGAM
45,C2-e003Coalescence-mGAM-p5,1905,A3-e003Coalescence-Inoculumn-mGAM
46,C2-e003Coalescence-mGAM-p7,3380,A3-e003Coalescence-Inoculumn-mGAM
47,C3-e003Coalescence-Inoculumn-mGAM,3525,A3-e003Coalescence-Inoculumn-mGAM
48,C3-e003Coalescence-mBHI-inoculumn-redo,3967,A3-e003Coalescence-Inoculumn-mGAM
49,C3-e003Coalescence-mBHI-p7,21674,A3-e003Coalescence-Inoculumn-mGAM
50,C3-e003Coalescence-mGAM-p5,2512,A3-e003Coalescence-Inoculumn-mGAM
51,C4-e003Coalescence-mGAM-p7,2320,A3-e003Coalescence-Inoculumn-mGAM
52,C5-e003Coalescence-Inoculumn-mGAM,22381,A3-e003Coalescence-Inoculumn-mGAM
53,C5-e003Coalescence-mBHI-inoculumn-redo,7735,A3-e003Coalescence-Inoculumn-mGAM
54,C5-e003Coalescence-mGAM-p7,1927,A3-e003Coalescence-Inoculumn-mGAM
55,C8-e003Coalescence-mBHI-p5,1093,A3-e003Coalescence-Inoculumn-mGAM
56,C8-e003Coalescence-mBHI-p7,1063,A3-e003Coalescence-Inoculumn-mGAM
57,C8-e003Coalescence-mGAM-p7,367,A3-e003Coalescence-Inoculumn-mGAM
58,C9-e003Coalescence-mGAM-p5,3785,A3-e003Coalescence-Inoculumn-mGAM
59,D10-e003Coalescence-mBHI-p7,3841,A3-e003Coalescence-Inoculumn-mGAM
60,D11-e003Coalescence-mBHI-p5,16528,A3-e003Coalescence-Inoculumn-mGAM
61,D11-e003Coalescence-mGAM-p5,13762,A3-e003Coalescence-Inoculumn-mGAM
62,D11-e003Coalescence-mGAM-p7,12974,A3-e003Coalescence-Inoculumn-mGAM
63,D2-e003Coalescence-Inoculumn-mBHI,759,A3-e003Coalescence-Inoculumn-mGAM
64,D2-e003Coalescence-Inoculumn-mGAM,1056,A3-e003Coalescence-Inoculumn-mGAM
65,D2-e003Coalescence-mGAM-p5,1238,A3-e003Coalescence-Inoculumn-mGAM
66,D3-e003Coalescence-Inoculumn-mBHI,2728,A3-e003Coalescence-Inoculumn-mGAM
67,D3-e003Coalescence-Inoculumn-mGAM,25287,A3-e003Coalescence-Inoculumn-mGAM
68,D3-e003Coalescence-mGAM-p5,1935,A3-e003Coalescence-Inoculumn-mGAM
69,D4-e003Coalescence-Inoculumn-mBHI,10247,A3-e003Coalescence-Inoculumn-mGAM
70,D4-e003Coalescence-Inoculumn-mGAM,1958,A3-e003Coalescence-Inoculumn-mGAM
71,D4-e003Coalescence-mGAM-p5,1187,A3-e003Coalescence-Inoculumn-mGAM
72,D4-e003Coalescence-mGAM-p7,2029,A3-e003Coalescence-Inoculumn-mGAM
73,D5-e003Coalescence-Inoculumn-mBHI,5175,A3-e003Coalescence-Inoculumn-mGAM
74,D5-e003Coalescence-Inoculumn-mGAM,26297,A3-e003Coalescence-Inoculumn-mGAM
75,D5-e003Coalescence-mBHI-p5,1052,A3-e003Coalescence-Inoculumn-mGAM
76,D5-e003Coalescence-mGAM-p5,1060,A3-e003Coalescence-Inoculumn-mGAM
77,D8-e003Coalescence-mBHI-p5,1046,A3-e003Coalescence-Inoculumn-mGAM
78,D8-e003Coalescence-mGAM-p5,279,A3-e003Coalescence-Inoculumn-mGAM
79,D9-e003Coalescence-mGAM-p5,4167,A3-e003Coalescence-Inoculumn-mGAM
80,D9-e003Coalescence-mGAM-p7,2979,A3-e003Coalescence-Inoculumn-mGAM
0,A10-e003Coalescence-mBHI-p7,108,A3-e003Coalescence-mBHI-inoculumn-redo
1,A11-e003Coalescence-mBHI-p5,469,A3-e003Coalescence-mBHI-inoculumn-redo
2,A11-e003Coalescence-mBHI-p7,98,A3-e003Coalescence-mBHI-inoculumn-redo
3,A11-e003Coalescence-mGAM-p7,650,A3-e003Coalescence-mBHI-inoculumn-redo
4,A2-e003Coalescence-Inoculumn-mBHI,372,A3-e003Coalescence-mBHI-inoculumn-redo
5,A2-e003Coalescence-Inoculumn-mGAM,786,A3-e003Coalescence-mBHI-inoculumn-redo
6,A2-e003Coalescence-mBHI-inoculumn-redo,497,A3-e003Coalescence-mBHI-inoculumn-redo
7,A2-e003Coalescence-mBHI-p5,349,A3-e003Coalescence-mBHI-inoculumn-redo
8,A2-e003Coalescence-mGAM-p5,211,A3-e003Coalescence-mBHI-inoculumn-redo
9,A2-e003Coalescence-mGAM-p7,537,A3-e003Coalescence-mBHI-inoculumn-redo
10,A3-e003Coalescence-Inoculumn-mGAM,387,A3-e003Coalescence-mBHI-inoculumn-redo
11,A3-e003Coalescence-mBHI-inoculumn-redo,0,A3-e003Coalescence-mBHI-inoculumn-redo
12,A4-e003Coalescence-Inoculumn-mGAM,785,A3-e003Coalescence-mBHI-inoculumn-redo
13,A4-e003Coalescence-mBHI-inoculumn-redo,227,A3-e003Coalescence-mBHI-inoculumn-redo
14,A4-e003Coalescence-mBHI-p7,159,A3-e003Coalescence-mBHI-inoculumn-redo
15,A5-e003Coalescence-Inoculumn-mBHI,106,A3-e003Coalescence-mBHI-inoculumn-redo
16,A5-e003Coalescence-Inoculumn-mGAM,558,A3-e003Coalescence-mBHI-inoculumn-redo
17,A5-e003Coalescence-mBHI-inoculumn-redo,281,A3-e003Coalescence-mBHI-inoculumn-redo
18,A5-e003Coalescence-mBHI-p7,478,A3-e003Coalescence-mBHI-inoculumn-redo
19,A8-e003Coalescence-mBHI-p7,521,A3-e003Coalescence-mBHI-inoculumn-redo
20,A9-e003Coalescence-mBHI-p7,353,A3-e003Coalescence-mBHI-inoculumn-redo
21,A9-e003Coalescence-mGAM-p5,387,A3-e003Coalescence-mBHI-inoculumn-redo
22,A9-e003Coalescence-mGAM-p7,426,A3-e003Coalescence-mBHI-inoculumn-redo
23,B10-e003Coalescence-mGAM-p7,448,A3-e003Coalescence-mBHI-inoculumn-redo
24,B11-e003Coalescence-mGAM-p7,945,A3-e003Coalescence-mBHI-inoculumn-redo
25,B2-e003Coalescence-Inoculumn-mBHI,87,A3-e003Coalescence-mBHI-inoculumn-redo
26,B2-e003Coalescence-Inoculumn-mGAM,616,A3-e003Coalescence-mBHI-inoculumn-redo
27,B2-e003Coalescence-mBHI-p5,205,A3-e003Coalescence-mBHI-inoculumn-redo
28,B2-e003Coalescence-mGAM-p7,234,A3-e003Coalescence-mBHI-inoculumn-redo
29,B3-e003Coalescence-Inoculumn-mBHI,212,A3-e003Coalescence-mBHI-inoculumn-redo
30,B3-e003Coalescence-Inoculumn-mGAM,2528,A3-e003Coalescence-mBHI-inoculumn-redo
31,B3-e003Coalescence-mBHI-p7,547,A3-e003Coalescence-mBHI-inoculumn-redo
32,B3-e003Coalescence-mGAM-p5,199,A3-e003Coalescence-mBHI-inoculumn-redo
33,B4-e003Coalescence-Inoculumn-mBHI,262,A3-e003Coalescence-mBHI-inoculumn-redo
34,B4-e003Coalescence-Inoculumn-mGAM,1742,A3-e003Coalescence-mBHI-inoculumn-redo
35,B4-e003Coalescence-mGAM-p5,1200,A3-e003Coalescence-mBHI-inoculumn-redo
36,B5-e003Coalescence-Inoculumn-mBHI,329,A3-e003Coalescence-mBHI-inoculumn-redo
37,B5-e003Coalescence-Inoculumn-mGAM,4548,A3-e003Coalescence-mBHI-inoculumn-redo
38,B5-e003Coalescence-mGAM-p5,99,A3-e003Coalescence-mBHI-inoculumn-redo
39,B5-e003Coalescence-mGAM-p7,113,A3-e003Coalescence-mBHI-inoculumn-redo
40,B8-e003Coalescence-mGAM-p5,3844,A3-e003Coalescence-mBHI-inoculumn-redo
41,B9-e003Coalescence-mGAM-p5,897,A3-e003Coalescence-mBHI-inoculumn-redo
42,C2-e003Coalescence-Inoculumn-mGAM,654,A3-e003Coalescence-mBHI-inoculumn-redo
43,C2-e003Coalescence-mBHI-inoculumn-redo,181,A3-e003Coalescence-mBHI-inoculumn-redo
44,C2-e003Coalescence-mBHI-p7,555,A3-e003Coalescence-mBHI-inoculumn-redo
45,C2-e003Coalescence-mGAM-p5,299,A3-e003Coalescence-mBHI-inoculumn-redo
46,C2-e003Coalescence-mGAM-p7,564,A3-e003Coalescence-mBHI-inoculumn-redo
47,C3-e003Coalescence-Inoculumn-mGAM,758,A3-e003Coalescence-mBHI-inoculumn-redo
48,C3-e003Coalescence-mBHI-inoculumn-redo,215,A3-e003Coalescence-mBHI-inoculumn-redo
49,C3-e003Coalescence-mBHI-p7,5123,A3-e003Coalescence-mBHI-inoculumn-redo
50,C3-e003Coalescence-mGAM-p5,593,A3-e003Coalescence-mBHI-inoculumn-redo
51,C4-e003Coalescence-mGAM-p7,515,A3-e003Coalescence-mBHI-inoculumn-redo
52,C5-e003Coalescence-Inoculumn-mGAM,5191,A3-e003Coalescence-mBHI-inoculumn-redo
53,C5-e003Coalescence-mBHI-inoculumn-redo,1754,A3-e003Coalescence-mBHI-inoculumn-redo
54,C5-e003Coalescence-mGAM-p7,494,A3-e003Coalescence-mBHI-inoculumn-redo
55,C8-e003Coalescence-mBHI-p5,200,A3-e003Coalescence-mBHI-inoculumn-redo
56,C8-e003Coalescence-mBHI-p7,148,A3-e003Coalescence-mBHI-inoculumn-redo
57,C8-e003Coalescence-mGAM-p7,149,A3-e003Coalescence-mBHI-inoculumn-redo
58,C9-e003Coalescence-mGAM-p5,920,A3-e003Coalescence-mBHI-inoculumn-redo
59,D10-e003Coalescence-mBHI-p7,891,A3-e003Coalescence-mBHI-inoculumn-redo
60,D11-e003Coalescence-mBHI-p5,3992,A3-e003Coalescence-mBHI-inoculumn-redo
61,D11-e003Coalescence-mGAM-p5,3179,A3-e003Coalescence-mBHI-inoculumn-redo
62,D11-e003Coalescence-mGAM-p7,3045,A3-e003Coalescence-mBHI-inoculumn-redo
63,D2-e003Coalescence-Inoculumn-mBHI,170,A3-e003Coalescence-mBHI-inoculumn-redo
64,D2-e003Coalescence-Inoculumn-mGAM,621,A3-e003Coalescence-mBHI-inoculumn-redo
65,D2-e003Coalescence-mGAM-p5,243,A3-e003Coalescence-mBHI-inoculumn-redo
66,D3-e003Coalescence-Inoculumn-mBHI,150,A3-e003Coalescence-mBHI-inoculumn-redo
67,D3-e003Coalescence-Inoculumn-mGAM,5939,A3-e003Coalescence-mBHI-inoculumn-redo
68,D3-e003Coalescence-mGAM-p5,398,A3-e003Coalescence-mBHI-inoculumn-redo
69,D4-e003Coalescence-Inoculumn-mBHI,2405,A3-e003Coalescence-mBHI-inoculumn-redo
70,D4-e003Coalescence-Inoculumn-mGAM,483,A3-e003Coalescence-mBHI-inoculumn-redo
71,D4-e003Coalescence-mGAM-p5,252,A3-e003Coalescence-mBHI-inoculumn-redo
72,D4-e003Coalescence-mGAM-p7,492,A3-e003Coalescence-mBHI-inoculumn-redo
73,D5-e003Coalescence-Inoculumn-mBHI,1053,A3-e003Coalescence-mBHI-inoculumn-redo
74,D5-e003Coalescence-Inoculumn-mGAM,6187,A3-e003Coalescence-mBHI-inoculumn-redo
75,D5-e003Coalescence-mBHI-p5,198,A3-e003Coalescence-mBHI-inoculumn-redo
76,D5-e003Coalescence-mGAM-p5,248,A3-e003Coalescence-mBHI-inoculumn-redo
77,D8-e003Coalescence-mBHI-p5,281,A3-e003Coalescence-mBHI-inoculumn-redo
78,D8-e003Coalescence-mGAM-p5,392,A3-e003Coalescence-mBHI-inoculumn-redo
79,D9-e003Coalescence-mGAM-p5,1029,A3-e003Coalescence-mBHI-inoculumn-redo
80,D9-e003Coalescence-mGAM-p7,695,A3-e003Coalescence-mBHI-inoculumn-redo
0,A10-e003Coalescence-mBHI-p7,1182,A4-e003Coalescence-Inoculumn-mGAM
1,A11-e003Coalescence-mBHI-p5,4631,A4-e003Coalescence-Inoculumn-mGAM
2,A11-e003Coalescence-mBHI-p7,962,A4-e003Coalescence-Inoculumn-mGAM
3,A11-e003Coalescence-mGAM-p7,0,A4-e003Coalescence-Inoculumn-mGAM
4,A2-e003Coalescence-Inoculumn-mBHI,3997,A4-e003Coalescence-Inoculumn-mGAM
5,A2-e003Coalescence-Inoculumn-mGAM,5,A4-e003Coalescence-Inoculumn-mGAM
6,A2-e003Coalescence-mBHI-inoculumn-redo,5450,A4-e003Coalescence-Inoculumn-mGAM
7,A2-e003Coalescence-mBHI-p5,3685,A4-e003Coalescence-Inoculumn-mGAM
8,A2-e003Coalescence-mGAM-p5,2313,A4-e003Coalescence-Inoculumn-mGAM
9,A2-e003Coalescence-mGAM-p7,5787,A4-e003Coalescence-Inoculumn-mGAM
10,A3-e003Coalescence-Inoculumn-mGAM,273,A4-e003Coalescence-Inoculumn-mGAM
11,A3-e003Coalescence-mBHI-inoculumn-redo,785,A4-e003Coalescence-Inoculumn-mGAM
12,A4-e003Coalescence-Inoculumn-mGAM,0,A4-e003Coalescence-Inoculumn-mGAM
13,A4-e003Coalescence-mBHI-inoculumn-redo,2818,A4-e003Coalescence-Inoculumn-mGAM
14,A4-e003Coalescence-mBHI-p7,1816,A4-e003Coalescence-Inoculumn-mGAM
15,A5-e003Coalescence-Inoculumn-mBHI,1116,A4-e003Coalescence-Inoculumn-mGAM
16,A5-e003Coalescence-Inoculumn-mGAM,3350,A4-e003Coalescence-Inoculumn-mGAM
17,A5-e003Coalescence-mBHI-inoculumn-redo,3453,A4-e003Coalescence-Inoculumn-mGAM
18,A5-e003Coalescence-mBHI-p7,4294,A4-e003Coalescence-Inoculumn-mGAM
19,A8-e003Coalescence-mBHI-p7,7,A4-e003Coalescence-Inoculumn-mGAM
20,A9-e003Coalescence-mBHI-p7,3078,A4-e003Coalescence-Inoculumn-mGAM
21,A9-e003Coalescence-mGAM-p5,3871,A4-e003Coalescence-Inoculumn-mGAM
22,A9-e003Coalescence-mGAM-p7,4032,A4-e003Coalescence-Inoculumn-mGAM
23,B10-e003Coalescence-mGAM-p7,4886,A4-e003Coalescence-Inoculumn-mGAM
24,B11-e003Coalescence-mGAM-p7,9757,A4-e003Coalescence-Inoculumn-mGAM
25,B2-e003Coalescence-Inoculumn-mBHI,3056,A4-e003Coalescence-Inoculumn-mGAM
26,B2-e003Coalescence-Inoculumn-mGAM,272,A4-e003Coalescence-Inoculumn-mGAM
27,B2-e003Coalescence-mBHI-p5,2313,A4-e003Coalescence-Inoculumn-mGAM
28,B2-e003Coalescence-mGAM-p7,7521,A4-e003Coalescence-Inoculumn-mGAM
29,B3-e003Coalescence-Inoculumn-mBHI,7326,A4-e003Coalescence-Inoculumn-mGAM
30,B3-e003Coalescence-Inoculumn-mGAM,25098,A4-e003Coalescence-Inoculumn-mGAM
31,B3-e003Coalescence-mBHI-p7,6127,A4-e003Coalescence-Inoculumn-mGAM
32,B3-e003Coalescence-mGAM-p5,8549,A4-e003Coalescence-Inoculumn-mGAM
33,B4-e003Coalescence-Inoculumn-mBHI,8484,A4-e003Coalescence-Inoculumn-mGAM
34,B4-e003Coalescence-Inoculumn-mGAM,17772,A4-e003Coalescence-Inoculumn-mGAM
35,B4-e003Coalescence-mGAM-p5,12429,A4-e003Coalescence-Inoculumn-mGAM
36,B5-e003Coalescence-Inoculumn-mBHI,6341,A4-e003Coalescence-Inoculumn-mGAM
37,B5-e003Coalescence-Inoculumn-mGAM,46819,A4-e003Coalescence-Inoculumn-mGAM
38,B5-e003Coalescence-mGAM-p5,1382,A4-e003Coalescence-Inoculumn-mGAM
39,B5-e003Coalescence-mGAM-p7,2782,A4-e003Coalescence-Inoculumn-mGAM
40,B8-e003Coalescence-mGAM-p5,39022,A4-e003Coalescence-Inoculumn-mGAM
41,B9-e003Coalescence-mGAM-p5,8244,A4-e003Coalescence-Inoculumn-mGAM
42,C2-e003Coalescence-Inoculumn-mGAM,13,A4-e003Coalescence-Inoculumn-mGAM
43,C2-e003Coalescence-mBHI-inoculumn-redo,2053,A4-e003Coalescence-Inoculumn-mGAM
44,C2-e003Coalescence-mBHI-p7,6095,A4-e003Coalescence-Inoculumn-mGAM
45,C2-e003Coalescence-mGAM-p5,3462,A4-e003Coalescence-Inoculumn-mGAM
46,C2-e003Coalescence-mGAM-p7,6117,A4-e003Coalescence-Inoculumn-mGAM
47,C3-e003Coalescence-Inoculumn-mGAM,8185,A4-e003Coalescence-Inoculumn-mGAM
48,C3-e003Coalescence-mBHI-inoculumn-redo,8219,A4-e003Coalescence-Inoculumn-mGAM
49,C3-e003Coalescence-mBHI-p7,53942,A4-e003Coalescence-Inoculumn-mGAM
50,C3-e003Coalescence-mGAM-p5,6095,A4-e003Coalescence-Inoculumn-mGAM
51,C4-e003Coalescence-mGAM-p7,5349,A4-e003Coalescence-Inoculumn-mGAM
52,C5-e003Coalescence-Inoculumn-mGAM,54458,A4-e003Coalescence-Inoculumn-mGAM
53,C5-e003Coalescence-mBHI-inoculumn-redo,19068,A4-e003Coalescence-Inoculumn-mGAM
54,C5-e003Coalescence-mGAM-p7,3489,A4-e003Coalescence-Inoculumn-mGAM
55,C8-e003Coalescence-mBHI-p5,1916,A4-e003Coalescence-Inoculumn-mGAM
56,C8-e003Coalescence-mBHI-p7,1914,A4-e003Coalescence-Inoculumn-mGAM
57,C8-e003Coalescence-mGAM-p7,484,A4-e003Coalescence-Inoculumn-mGAM
58,C9-e003Coalescence-mGAM-p5,9269,A4-e003Coalescence-Inoculumn-mGAM
59,D10-e003Coalescence-mBHI-p7,9149,A4-e003Coalescence-Inoculumn-mGAM
60,D11-e003Coalescence-mBHI-p5,39970,A4-e003Coalescence-Inoculumn-mGAM
61,D11-e003Coalescence-mGAM-p5,32911,A4-e003Coalescence-Inoculumn-mGAM
62,D11-e003Coalescence-mGAM-p7,31022,A4-e003Coalescence-Inoculumn-mGAM
63,D2-e003Coalescence-Inoculumn-mBHI,1649,A4-e003Coalescence-Inoculumn-mGAM
64,D2-e003Coalescence-Inoculumn-mGAM,4057,A4-e003Coalescence-Inoculumn-mGAM
65,D2-e003Coalescence-mGAM-p5,2286,A4-e003Coalescence-Inoculumn-mGAM
66,D3-e003Coalescence-Inoculumn-mBHI,7139,A4-e003Coalescence-Inoculumn-mGAM
67,D3-e003Coalescence-Inoculumn-mGAM,62709,A4-e003Coalescence-Inoculumn-mGAM
68,D3-e003Coalescence-mGAM-p5,4536,A4-e003Coalescence-Inoculumn-mGAM
69,D4-e003Coalescence-Inoculumn-mBHI,26058,A4-e003Coalescence-Inoculumn-mGAM
70,D4-e003Coalescence-Inoculumn-mGAM,4635,A4-e003Coalescence-Inoculumn-mGAM
71,D4-e003Coalescence-mGAM-p5,2127,A4-e003Coalescence-Inoculumn-mGAM
72,D4-e003Coalescence-mGAM-p7,3703,A4-e003Coalescence-Inoculumn-mGAM
73,D5-e003Coalescence-Inoculumn-mBHI,13783,A4-e003Coalescence-Inoculumn-mGAM
74,D5-e003Coalescence-Inoculumn-mGAM,64414,A4-e003Coalescence-Inoculumn-mGAM
75,D5-e003Coalescence-mBHI-p5,1708,A4-e003Coalescence-Inoculumn-mGAM
76,D5-e003Coalescence-mGAM-p5,2268,A4-e003Coalescence-Inoculumn-mGAM
77,D8-e003Coalescence-mBHI-p5,2675,A4-e003Coalescence-Inoculumn-mGAM
78,D8-e003Coalescence-mGAM-p5,88,A4-e003Coalescence-Inoculumn-mGAM
79,D9-e003Coalescence-mGAM-p5,10075,A4-e003Coalescence-Inoculumn-mGAM
80,D9-e003Coalescence-mGAM-p7,7278,A4-e003Coalescence-Inoculumn-mGAM
0,A10-e003Coalescence-mBHI-p7,78,A4-e003Coalescence-mBHI-inoculumn-redo
1,A11-e003Coalescence-mBHI-p5,1433,A4-e003Coalescence-mBHI-inoculumn-redo
2,A11-e003Coalescence-mBHI-p7,173,A4-e003Coalescence-mBHI-inoculumn-redo
3,A11-e003Coalescence-mGAM-p7,2308,A4-e003Coalescence-mBHI-inoculumn-redo
4,A2-e003Coalescence-Inoculumn-mBHI,100,A4-e003Coalescence-mBHI-inoculumn-redo
5,A2-e003Coalescence-Inoculumn-mGAM,2979,A4-e003Coalescence-mBHI-inoculumn-redo
6,A2-e003Coalescence-mBHI-inoculumn-redo,152,A4-e003Coalescence-mBHI-inoculumn-redo
7,A2-e003Coalescence-mBHI-p5,73,A4-e003Coalescence-mBHI-inoculumn-redo
8,A2-e003Coalescence-mGAM-p5,116,A4-e003Coalescence-mBHI-inoculumn-redo
9,A2-e003Coalescence-mGAM-p7,271,A4-e003Coalescence-mBHI-inoculumn-redo
10,A3-e003Coalescence-Inoculumn-mGAM,1567,A4-e003Coalescence-mBHI-inoculumn-redo
11,A3-e003Coalescence-mBHI-inoculumn-redo,227,A4-e003Coalescence-mBHI-inoculumn-redo
12,A4-e003Coalescence-Inoculumn-mGAM,2822,A4-e003Coalescence-mBHI-inoculumn-redo
13,A4-e003Coalescence-mBHI-inoculumn-redo,0,A4-e003Coalescence-mBHI-inoculumn-redo
14,A4-e003Coalescence-mBHI-p7,29,A4-e003Coalescence-mBHI-inoculumn-redo
15,A5-e003Coalescence-Inoculumn-mBHI,276,A4-e003Coalescence-mBHI-inoculumn-redo
16,A5-e003Coalescence-Inoculumn-mGAM,3049,A4-e003Coalescence-mBHI-inoculumn-redo
17,A5-e003Coalescence-mBHI-inoculumn-redo,558,A4-e003Coalescence-mBHI-inoculumn-redo
18,A5-e003Coalescence-mBHI-p7,2012,A4-e003Coalescence-mBHI-inoculumn-redo
19,A8-e003Coalescence-mBHI-p7,1836,A4-e003Coalescence-mBHI-inoculumn-redo
20,A9-e003Coalescence-mBHI-p7,1444,A4-e003Coalescence-mBHI-inoculumn-redo
21,A9-e003Coalescence-mGAM-p5,1425,A4-e003Coalescence-mBHI-inoculumn-redo
22,A9-e003Coalescence-mGAM-p7,1534,A4-e003Coalescence-mBHI-inoculumn-redo
23,B10-e003Coalescence-mGAM-p7,1799,A4-e003Coalescence-mBHI-inoculumn-redo
24,B11-e003Coalescence-mGAM-p7,3477,A4-e003Coalescence-mBHI-inoculumn-redo
25,B2-e003Coalescence-Inoculumn-mBHI,981,A4-e003Coalescence-mBHI-inoculumn-redo
26,B2-e003Coalescence-Inoculumn-mGAM,2436,A4-e003Coalescence-mBHI-inoculumn-redo
27,B2-e003Coalescence-mBHI-p5,747,A4-e003Coalescence-mBHI-inoculumn-redo
28,B2-e003Coalescence-mGAM-p7,3563,A4-e003Coalescence-mBHI-inoculumn-redo
29,B3-e003Coalescence-Inoculumn-mBHI,3301,A4-e003Coalescence-mBHI-inoculumn-redo
30,B3-e003Coalescence-Inoculumn-mGAM,9146,A4-e003Coalescence-mBHI-inoculumn-redo
31,B3-e003Coalescence-mBHI-p7,2247,A4-e003Coalescence-mBHI-inoculumn-redo
32,B3-e003Coalescence-mGAM-p5,3587,A4-e003Coalescence-mBHI-inoculumn-redo
33,B4-e003Coalescence-Inoculumn-mBHI,3513,A4-e003Coalescence-mBHI-inoculumn-redo
34,B4-e003Coalescence-Inoculumn-mGAM,6471,A4-e003Coalescence-mBHI-inoculumn-redo
35,B4-e003Coalescence-mGAM-p5,4440,A4-e003Coalescence-mBHI-inoculumn-redo
36,B5-e003Coalescence-Inoculumn-mBHI,2459,A4-e003Coalescence-mBHI-inoculumn-redo
37,B5-e003Coalescence-Inoculumn-mGAM,17108,A4-e003Coalescence-mBHI-inoculumn-redo
38,B5-e003Coalescence-mGAM-p5,509,A4-e003Coalescence-mBHI-inoculumn-redo
39,B5-e003Coalescence-mGAM-p7,1148,A4-e003Coalescence-mBHI-inoculumn-redo
40,B8-e003Coalescence-mGAM-p5,14074,A4-e003Coalescence-mBHI-inoculumn-redo
41,B9-e003Coalescence-mGAM-p5,3068,A4-e003Coalescence-mBHI-inoculumn-redo
42,C2-e003Coalescence-Inoculumn-mGAM,2456,A4-e003Coalescence-mBHI-inoculumn-redo
43,C2-e003Coalescence-mBHI-inoculumn-redo,75,A4-e003Coalescence-mBHI-inoculumn-redo
44,C2-e003Coalescence-mBHI-p7,203,A4-e003Coalescence-mBHI-inoculumn-redo
45,C2-e003Coalescence-mGAM-p5,84,A4-e003Coalescence-mBHI-inoculumn-redo
46,C2-e003Coalescence-mGAM-p7,165,A4-e003Coalescence-mBHI-inoculumn-redo
47,C3-e003Coalescence-Inoculumn-mGAM,2921,A4-e003Coalescence-mBHI-inoculumn-redo
48,C3-e003Coalescence-mBHI-inoculumn-redo,3474,A4-e003Coalescence-mBHI-inoculumn-redo
49,C3-e003Coalescence-mBHI-p7,19175,A4-e003Coalescence-mBHI-inoculumn-redo
50,C3-e003Coalescence-mGAM-p5,2156,A4-e003Coalescence-mBHI-inoculumn-redo
51,C4-e003Coalescence-mGAM-p7,1948,A4-e003Coalescence-mBHI-inoculumn-redo
52,C5-e003Coalescence-Inoculumn-mGAM,19325,A4-e003Coalescence-mBHI-inoculumn-redo
53,C5-e003Coalescence-mBHI-inoculumn-redo,6742,A4-e003Coalescence-mBHI-inoculumn-redo
54,C5-e003Coalescence-mGAM-p7,1905,A4-e003Coalescence-mBHI-inoculumn-redo
55,C8-e003Coalescence-mBHI-p5,121,A4-e003Coalescence-mBHI-inoculumn-redo
56,C8-e003Coalescence-mBHI-p7,115,A4-e003Coalescence-mBHI-inoculumn-redo
57,C8-e003Coalescence-mGAM-p7,145,A4-e003Coalescence-mBHI-inoculumn-redo
58,C9-e003Coalescence-mGAM-p5,3475,A4-e003Coalescence-mBHI-inoculumn-redo
59,D10-e003Coalescence-mBHI-p7,3098,A4-e003Coalescence-mBHI-inoculumn-redo
60,D11-e003Coalescence-mBHI-p5,14846,A4-e003Coalescence-mBHI-inoculumn-redo
61,D11-e003Coalescence-mGAM-p5,12032,A4-e003Coalescence-mBHI-inoculumn-redo
62,D11-e003Coalescence-mGAM-p7,11542,A4-e003Coalescence-mBHI-inoculumn-redo
63,D2-e003Coalescence-Inoculumn-mBHI,341,A4-e003Coalescence-mBHI-inoculumn-redo
64,D2-e003Coalescence-Inoculumn-mGAM,3156,A4-e003Coalescence-mBHI-inoculumn-redo
65,D2-e003Coalescence-mGAM-p5,105,A4-e003Coalescence-mBHI-inoculumn-redo
66,D3-e003Coalescence-Inoculumn-mBHI,2588,A4-e003Coalescence-mBHI-inoculumn-redo
67,D3-e003Coalescence-Inoculumn-mGAM,22510,A4-e003Coalescence-mBHI-inoculumn-redo
68,D3-e003Coalescence-mGAM-p5,1662,A4-e003Coalescence-mBHI-inoculumn-redo
69,D4-e003Coalescence-Inoculumn-mBHI,8785,A4-e003Coalescence-mBHI-inoculumn-redo
70,D4-e003Coalescence-Inoculumn-mGAM,1671,A4-e003Coalescence-mBHI-inoculumn-redo
71,D4-e003Coalescence-mGAM-p5,1037,A4-e003Coalescence-mBHI-inoculumn-redo
72,D4-e003Coalescence-mGAM-p7,2061,A4-e003Coalescence-mBHI-inoculumn-redo
73,D5-e003Coalescence-Inoculumn-mBHI,4956,A4-e003Coalescence-mBHI-inoculumn-redo
74,D5-e003Coalescence-Inoculumn-mGAM,23418,A4-e003Coalescence-mBHI-inoculumn-redo
75,D5-e003Coalescence-mBHI-p5,55,A4-e003Coalescence-mBHI-inoculumn-redo
76,D5-e003Coalescence-mGAM-p5,935,A4-e003Coalescence-mBHI-inoculumn-redo
77,D8-e003Coalescence-mBHI-p5,1170,A4-e003Coalescence-mBHI-inoculumn-redo
78,D8-e003Coalescence-mGAM-p5,235,A4-e003Coalescence-mBHI-inoculumn-redo
