,A2-e003Coalescence-mBHI-inoculumn-redo,B3-e003Coalescence-Inoculumn-mBHI
G111-e003Coalescence-mBHI-p7_S128,0.34656423388817753,0.5202555910543131
H3-e003Coalescence-mBHI-p5_S38,0.5228339735381989,0.0
G3-e003Coalescence-mGAM-p3_S82,0.3004694835680751,0.0
F111-e003Coalescence-mGAM-p3_S168,0.4549722577891592,0.29559105431309907
F3-e003Coalescence-mGAM-p7_S158,0.8941527955612463,0.0
F8-e003Coalescence-mBHI-p7_S113,0.48570209133589415,0.00012779552715654952
H4-e003Coalescence-mBHI-p3_S47,0.32095603926589844,0.4322044728434505
F3-e003Coalescence-mBHI-p7_S110,0.9539052496798975,0.0
F100-e003Coalescence-mGAM-p5_S67,0.5454545454545454,0.007028753993610224
G8-e003Coalescence-mBHI-p7_S125,0.09218950064020487,0.5576996805111821
F4-e003Coalescence-mBHI-p5_S15,0.29961587708066584,0.0012779552715654952
H111-e003Coalescence-mBHI-p5_S44,0.43960734101579174,0.46798722044728436
E111-e003Coalescence-mBHI-p7_S104,0.020486555697823303,0.16869009584664538
E2-e003Coalescence-mGAM-p3_S57,0.0017072129748186087,0.5657507987220447
F2-e003Coalescence-mBHI-p5_S13,0.29833546734955185,0.03488817891373802
F4-e003Coalescence-mBHI-p3_S23,0.14980793854033292,0.41099041533546327
F2-e003Coalescence-mGAM-p3_S69,0.704225352112676,0.0
E9-e003Coalescence-mGAM-p5_S54,0.06060606060606061,0.0
G3-e003Coalescence-mGAM-p5_S74,0.29961587708066584,0.0
E111-e003Coalescence-mGAM-p5_S56,0.23346137430644473,0.43769968051118213
G100-e003Coalescence-mGAM-p5_S79,0.30174989329918905,0.505814696485623
H100-e003Coalescence-mGAM-p5_S91,0.31882202304737517,0.4143130990415336
G9-e003Coalescence-mBHI-p3_S130,0.4157063593683312,0.1607667731629393
E4-e003Coalescence-mGAM-p7_S147,0.29961587708066584,0.5035143769968051
E4-e003Coalescence-mGAM-p3_S59,0.3038839095177123,0.49124600638977634
H4-e003Coalescence-mBHI-p5_S39,0.28425096030729835,0.39130990415335465
F4-e003Coalescence-mGAM-p3_S71,0.2727272727272727,0.0
H100-e003Coalescence-mBHI-p7_S139,0.22364489970123774,0.36115015974440895
G8-e003Coalescence-mBHI-p5_S29,0.02987622705932565,0.5000638977635783
G2-e003Coalescence-mBHI-p5_S25,0.28040973111395645,0.39603833865814697
G8-e003Coalescence-mGAM-p7_S173,0.019632949210414,0.21571884984025558
E4-e003Coalescence-mBHI-p3_S11,0.07554417413572344,0.26210862619808306
E2-e003Coalescence-mGAM-p5_S49,0.006828851899274435,0.5740575079872204
H9-e003Coalescence-mBHI-p5_S42,0.93854033290653,0.0
H111-e003Coalescence-mGAM-p3_S192,0.44088775074690567,0.47067092651757186
F5-e003Coalescence-mBHI-p3_S24,0.45710627400768244,0.0
E8-e003Coalescence-mBHI-p3_S105,0.01365770379854887,0.6010223642172524
E8-e003Coalescence-mGAM-p7_S149,0.02774221084080239,0.48562300319488816
H5-e003Coalescence-mBHI-p7_S136,0.4622279129321383,0.4909904153354633
G9-e003Coalescence-mBHI-p5_S30,0.3794280836534358,0.06466453674121406
F111-e003Coalescence-mBHI-p7_S116,0.47759282970550576,0.00025559105431309905
F5-e003Coalescence-mBHI-p7_S112,0.6034997865983781,0.0010223642172523962
F4-e003Coalescence-mGAM-p7_S159,0.22962014511310286,0.0023003194888178914
F111-e003Coalescence-mBHI-p3_S120,0.9291506615450278,0.0
H3-e003Coalescence-mGAM-p5_S86,0.4660691421254802,0.31028753993610225
E4-e003Coalescence-mBHI-p7_S99,0.3038839095177123,0.5111821086261981
H4-e003Coalescence-mGAM-p5_S87,0.43960734101579174,0.4640255591054313
E100-e003Coalescence-mGAM-p7_S151,0.030303030303030304,0.5392971246006389
G9-e003Coalescence-mGAM-p3_S178,0.37857447716602644,0.0
H9-e003Coalescence-mBHI-p7_S138,0.9846350832266325,0.0
H8-e003Coalescence-mGAM-p7_S185,0.05420401195049082,0.43450479233226835
G2-e003Coalescence-mGAM-p3_S81,0.2825437473324797,0.496741214057508
F111-e003Coalescence-mBHI-p5_S20,0.9790866410584721,0.0
F8-e003Coalescence-mBHI-p5_S17,0.14127187366623986,0.0
G100-e003Coalescence-mBHI-p7_S127,0.3320529236022194,0.5258785942492012
E5-e003Coalescence-mGAM-p5_S52,0.4605206999573197,0.49738019169329073
