fname,file_sizes,sample
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/F5-e003Coalescence-mBHI-p3_S24-filtered.1.fastq.gz,1.9769563497975469,F5-e003Coalescence-mBHI-p3_S24
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/B_A4_E5_AF_AA_mBHI_mBHI_2_S100-filtered.2.fastq.gz,2.6882966114208102,B_A4_E5_AF_AA_mBHI_mBHI_2_S100
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/F11-e003Coalescence-mGAM-p1_S841-filtered.1.fastq.gz,1.1213273350149393,F11-e003Coalescence-mGAM-p1_S841
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/H111-e003Coalescence-mGAM-p5_S92-filtered.1.fastq.gz,2.19052242860198,H111-e003Coalescence-mGAM-p5_S92
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/D3-e003Coalescence-mBHI-p1_S727-filtered.1.fastq.gz,0.7885771133005619,D3-e003Coalescence-mBHI-p1_S727
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/Assembly-G5-C10-AE-mGAM-5_S696-filtered.2.fastq.gz,2.564282786101103,Assembly-G5-C10-AE-mGAM-5_S696
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/D_B10_e003Assembly_S310-filtered.2.fastq.gz,0.1461145188659429,D_B10_e003Assembly_S310
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/A8-e003Coalescence-mBHI-p1_S748-filtered.2.fastq.gz,0.8611953612416983,A8-e003Coalescence-mBHI-p1_S748
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/H2-e003Coalescence-mBHI-p3_S45-filtered.2.fastq.gz,1.6368973925709724,H2-e003Coalescence-mBHI-p3_S45
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/C_F7_e003Assembly_6_S259-filtered.1.fastq.gz,1.3512113308534026,C_F7_e003Assembly_6_S259
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/B_F10_B9_ACPP_ACPP_mGAM_mGAM_4_S166-filtered.1.fastq.gz,4.677567631006241e-05,B_F10_B9_ACPP_ACPP_mGAM_mGAM_4_S166
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/A9-e003Coalescence-mBHI-p1_S756-filtered.2.fastq.gz,3.0180935580283403,A9-e003Coalescence-mBHI-p1_S756
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/G8-e003Coalescence-mBHI-p3_S129-filtered.2.fastq.gz,4.896015414968133,G8-e003Coalescence-mBHI-p3_S129
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/Coalescence-B6-E11-AA-AF-mGAM-mGAM-7_S637-filtered.2.fastq.gz,2.3296984611079097,Coalescence-B6-E11-AA-AF-mGAM-mGAM-7_S637
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/E3-e003Coalescence-mBHI-p5_S2-filtered.1.fastq.gz,1.587821145541966,E3-e003Coalescence-mBHI-p5_S2
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/D_F8_e003Assembly_S356-filtered.1.fastq.gz,1.1804998693987727,D_F8_e003Assembly_S356
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/A4-e003Coalescence-mBHI-p1_S732-filtered.1.fastq.gz,1.5291894245892763,A4-e003Coalescence-mBHI-p1_S732
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/E8-e003Coalescence-mGAM-p7_S149-filtered.1.fastq.gz,6.237625531852245,E8-e003Coalescence-mGAM-p7_S149
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/B_B2_F3_ACPP_ACPP_mBHI_mBHI_2_S110-filtered.2.fastq.gz,2.115964889526367e-06,B_B2_F3_ACPP_ACPP_mBHI_mBHI_2_S110
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/B_G4_G5_AF_AE_mBHI_mGAM_2_S172-filtered.2.fastq.gz,0.7789628179743886,B_G4_G5_AF_AE_mBHI_mGAM_2_S172
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/E3-e003Coalescence-mBHI-p5_S2-filtered.2.fastq.gz,1.5148093746975064,E3-e003Coalescence-mBHI-p5_S2
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/H9-e003Coalescence-mBHI-p5_S42-filtered.1.fastq.gz,2.051370029337704,H9-e003Coalescence-mBHI-p5_S42
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/H2-e003Coalescence-mBHI-p7_S133-filtered.1.fastq.gz,3.523641877807677,H2-e003Coalescence-mBHI-p7_S133
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/E111-e003Coalescence-mBHI-p3_S108-filtered.2.fastq.gz,2.112668190151453,E111-e003Coalescence-mBHI-p3_S108
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/Coalescence-F6-G3-ACPP-AE-mBHI-mBHI-3_S685-filtered.2.fastq.gz,4.542863316833973,Coalescence-F6-G3-ACPP-AE-mBHI-mBHI-3_S685
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/C_D5_D8_AA_AF_mGAM_mBHI_6_S233-filtered.2.fastq.gz,2.720679242163897,C_D5_D8_AA_AF_mGAM_mBHI_6_S233
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/D_B12_e003Assembly_S312-filtered.1.fastq.gz,0.3355913171544671,D_B12_e003Assembly_S312
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/Coalescence-E11-D3-ACPP-AF-mBHI-mBHI-3_S678-filtered.2.fastq.gz,6.005623443052173,Coalescence-E11-D3-ACPP-AF-mBHI-mBHI-3_S678
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/A_E2_A3_ACPP_AA_mBHI_mGAM_2_S50-filtered.1.fastq.gz,0.3878844808787107,A_E2_A3_ACPP_AA_mBHI_mGAM_2_S50
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/H4-e003Coalescence-mGAM-p7_S183-filtered.2.fastq.gz,9.736625478602946,H4-e003Coalescence-mGAM-p7_S183
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/G9-e003Coalescence-mGAM-p3_S178-filtered.2.fastq.gz,4.8797653540968895,G9-e003Coalescence-mGAM-p3_S178
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/A_H12_D5_AF_AF_mBHI_mGAM_4_S96-filtered.2.fastq.gz,1.443304069340229,A_H12_D5_AF_AF_mBHI_mGAM_4_S96
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/C_H9_H2_AA_AF_mBHI_mGAM_4_S285-filtered.2.fastq.gz,1.8978038020431995,C_H9_H2_AA_AF_mBHI_mGAM_4_S285
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/H3-e003Coalescence-mGAM-p1_S795-filtered.1.fastq.gz,0.0709284208714962,H3-e003Coalescence-mGAM-p1_S795
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/D_A9_E8_AA_AA_mGAM_mBHI_4_S297-filtered.2.fastq.gz,2.755621158517897,D_A9_E8_AA_AA_mGAM_mBHI_4_S297
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/D2-e003Assembly-mBHI-p5-filtered.1.fastq.gz,0.6760039767250419,D2-e003Assembly-mBHI-p5
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/C_E4_A5_AF_AA_mBHI_mGAM_6_S244-filtered.2.fastq.gz,2.2718952260911465,C_E4_A5_AF_AA_mBHI_mGAM_6_S244
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/B5-e003Coalescence-mBHI-p1_S741-filtered.2.fastq.gz,0.9632687168195844,B5-e003Coalescence-mBHI-p1_S741
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/A4-e003Coalescence-mBHI-p1_S732-filtered.2.fastq.gz,1.5223039593547585,A4-e003Coalescence-mBHI-p1_S732
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/G100-e003Coalescence-mGAM-p3_S179-filtered.1.fastq.gz,1.5635759308934212,G100-e003Coalescence-mGAM-p3_S179
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/A_C2_C3_ACPP_AE_mBHI_mBHI_2_S26-filtered.2.fastq.gz,0.6976193012669683,A_C2_C3_ACPP_AE_mBHI_mBHI_2_S26
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/G5-e003Coalescence-mGAM-p1_S810-filtered.2.fastq.gz,1.0945388041436672,G5-e003Coalescence-mGAM-p1_S810
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/D_B3_e003Assembly_S303-filtered.2.fastq.gz,0.0043457923457026,D_B3_e003Assembly_S303
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/E5-e003Coalescence-mBHI-p7_S100-filtered.1.fastq.gz,7.225061676464975,E5-e003Coalescence-mBHI-p7_S100
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/H9-e003Coalescence-mBHI-p1_S823-filtered.1.fastq.gz,1.8303093975409863,H9-e003Coalescence-mBHI-p1_S823
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/Coalescence-B8-BAD-7_S639-filtered.2.fastq.gz,1.6742469407618046,Coalescence-B8-BAD-7_S639
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/C_A5_A8_AA_AA_mGAM_mBHI_6_S197-filtered.1.fastq.gz,1.1749504348263144,C_A5_A8_AA_AA_mGAM_mBHI_6_S197
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/C_G9_G2_AA_AE_mBHI_mGAM_4_S273-filtered.2.fastq.gz,0.3236141065135598,C_G9_G2_AA_AE_mBHI_mGAM_4_S273
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/Coalescence-H9-C5-e003Coalescence-inoculumn-mBHI-0_S712-filtered.1.fastq.gz,5.298780641518533,Coalescence-H9-C5-e003Coalescence-inoculumn-mBHI-0_S712
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/Coalescence-D11-B3-ACPP-ACPP-mBHI-mGAM-3_S666-filtered.1.fastq.gz,4.333998749032617,Coalescence-D11-B3-ACPP-ACPP-mBHI-mGAM-3_S666
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/D_G11_G10_AE_AE_mGAM_mGAM_4_S371-filtered.1.fastq.gz,1.4561640471220016,D_G11_G10_AE_AE_mGAM_mGAM_4_S371
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/B_A6_E9_ACPP_AA_mGAM_mBHI_2_S102-filtered.2.fastq.gz,1.8005148246884346,B_A6_E9_ACPP_AA_mGAM_mBHI_2_S102
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/F4-e003Coalescence-mGAM-p1_S801-filtered.2.fastq.gz,0.9458951130509377,F4-e003Coalescence-mGAM-p1_S801
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/B_E6_E9_ACPP_AA_mGAM_mGAM_2_S150-filtered.1.fastq.gz,2.475994197651744,B_E6_E9_ACPP_AA_mGAM_mGAM_2_S150
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/Coalescence-H6-C2-e003Coalescence-inoculumn-mBHIREDO-0_S709-filtered.1.fastq.gz,2.0788425598293543,Coalescence-H6-C2-e003Coalescence-inoculumn-mBHIREDO-0_S709
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/H11-e003Coalescence-mBHI-p1_S839-filtered.1.fastq.gz,2.1822238015010957,H11-e003Coalescence-mBHI-p1_S839
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/C_A3_A4_AE_AA_mBHI_mBHI_6_S195-filtered.2.fastq.gz,0.6943164300173521,C_A3_A4_AE_AA_mBHI_mBHI_6_S195
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/C_F6_e003Assembly_S258-filtered.1.fastq.gz,1.0584728000685573,C_F6_e003Assembly_S258
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/G2-e003Coalescence-mBHI-p1_S782-filtered.1.fastq.gz,0.9985402980819345,G2-e003Coalescence-mBHI-p1_S782
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/Coalescence-H7-C3-e003Coalescence-inoculumn-mBHI-0_S710-filtered.1.fastq.gz,5.142582710832357,Coalescence-H7-C3-e003Coalescence-inoculumn-mBHI-0_S710
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/C_D3_D4_AE_AF_mBHI_mBHI_6_S231-filtered.1.fastq.gz,1.7199993673712015,C_D3_D4_AE_AF_mBHI_mBHI_6_S231
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/B_C9_C8_AA_AE_mGAM_mBHI_4_S129-filtered.1.fastq.gz,0.8145202593877912,B_C9_C8_AA_AE_mGAM_mBHI_4_S129
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/B11-e003GlycerolRevival-mGAM-p2-filtered.1.fastq.gz,0.4831004608422518,B11-e003GlycerolRevival-mGAM-p2
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/G9-e003Coalescence-mGAM-p1_S826-filtered.2.fastq.gz,1.572565601207316,G9-e003Coalescence-mGAM-p1_S826
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/G5-e003Coalescence-mGAM-p1_S810-filtered.1.fastq.gz,1.111445083282888,G5-e003Coalescence-mGAM-p1_S810
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/C_E7_A10_AE_AA_mGAM_mGAM_6_S247-filtered.1.fastq.gz,3.3781524198129773,C_E7_A10_AE_AA_mGAM_mGAM_6_S247
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/A_E9_A2_AA_AA_mBHI_mGAM_4_S57-filtered.2.fastq.gz,4.240013268776238,A_E9_A2_AA_AA_mBHI_mGAM_4_S57
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/B_A1_E2_AA_AA_mBHI_mBHI_2_S97-filtered.1.fastq.gz,0.4840533602982759,B_A1_E2_AA_AA_mBHI_mBHI_2_S97
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/B_E1_E2_AA_AA_mBHI_mGAM_2_S145-filtered.1.fastq.gz,0.2692180871963501,B_E1_E2_AA_AA_mBHI_mGAM_2_S145
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/Coalescence-C9-A8-AA-AA-mGAM-mGAM-5_S652-filtered.1.fastq.gz,4.170416860841215,Coalescence-C9-A8-AA-AA-mGAM-mGAM-5_S652
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/H5-e003Coalescence-mGAM-p5_S88-filtered.2.fastq.gz,1.3822236452251673,H5-e003Coalescence-mGAM-p5_S88
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/A_H2_D3_ACPP_AF_mBHI_mGAM_2_S86-filtered.2.fastq.gz,0.0987276006489992,A_H2_D3_ACPP_AF_mBHI_mGAM_2_S86
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/C_H11_H4_AE_AF_mBHI_mGAM_4_S287-filtered.1.fastq.gz,2.728359260596335,C_H11_H4_AE_AF_mBHI_mGAM_4_S287
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/B_F12_B11_AF_ACPP_mGAM_mGAM_4_S168-filtered.1.fastq.gz,2.303719520568848e-05,B_F12_B11_AF_ACPP_mGAM_mGAM_4_S168
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/E8-e003Coalescence-mGAM-p3_S153-filtered.1.fastq.gz,8.278616005554795,E8-e003Coalescence-mGAM-p3_S153
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/D3-e003Assembly-mBHI-p5-filtered.2.fastq.gz,1.4743112036958337,D3-e003Assembly-mBHI-p5
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/A11-e003Coalescence-mGAM-p1_S776-filtered.2.fastq.gz,0.6002694312483072,A11-e003Coalescence-mGAM-p1_S776
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/A_E7_A10_AE_AA_mGAM_mGAM_2_S55-filtered.1.fastq.gz,2.043449372984469,A_E7_A10_AE_AA_mGAM_mGAM_2_S55
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/A_G8_C11_AF_AE_mGAM_mGAM_2_S80-filtered.2.fastq.gz,2.7827923027798533,A_G8_C11_AF_AE_mGAM_mGAM_2_S80
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/C_G4_C5_AF_AE_mBHI_mGAM_6_S268-filtered.1.fastq.gz,0.776794133707881,C_G4_C5_AF_AE_mBHI_mGAM_6_S268
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/E111-e003Coalescence-mGAM-p5_S56-filtered.2.fastq.gz,1.2002020301297307,E111-e003Coalescence-mGAM-p5_S56
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/B9-e003Coalescence-mBHI-p1_S757-filtered.1.fastq.gz,3.7630731649696822,B9-e003Coalescence-mBHI-p1_S757
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/C_E10_E3_ACPP_AA_mBHI_mGAM_4_S250-filtered.1.fastq.gz,4.556854670867324,C_E10_E3_ACPP_AA_mBHI_mGAM_4_S250
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/A_D11_D4_AE_AF_mBHI_mBHI_4_S47-filtered.1.fastq.gz,3.1292475759983063,A_D11_D4_AE_AF_mBHI_mBHI_4_S47
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/B2-e003Coalescence-mBHI-p1_S717-filtered.2.fastq.gz,1.0581523077562451,B2-e003Coalescence-mBHI-p1_S717
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/G5-e003Coalescence-mGAM-p3_S84-filtered.2.fastq.gz,1.958752230741084,G5-e003Coalescence-mGAM-p3_S84
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/A4-e003Coalescence-mGAM-p1_S736-filtered.1.fastq.gz,1.710696623660624,A4-e003Coalescence-mGAM-p1_S736
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/B5-e003Coalescence-mGAM-p1_S745-filtered.1.fastq.gz,0.7244813926517963,B5-e003Coalescence-mGAM-p1_S745
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/H5-e003Coalescence-mGAM-p7_S184-filtered.1.fastq.gz,20.61443455144763,H5-e003Coalescence-mGAM-p7_S184
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/B_D1_H2_AA_AF_mBHI_mBHI_2_S133-filtered.2.fastq.gz,0.7785544386133552,B_D1_H2_AA_AF_mBHI_mBHI_2_S133
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/D11-e003Coalescence-mGAM-p1_S779-filtered.1.fastq.gz,2.379395691677928,D11-e003Coalescence-mGAM-p1_S779
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/E9-e003Coalescence-mBHI-p5_S6-filtered.1.fastq.gz,1.3594464473426342,E9-e003Coalescence-mBHI-p5_S6
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/E111-e003Coalescence-mBHI-p5_S8-filtered.1.fastq.gz,1.1249892879277468,E111-e003Coalescence-mBHI-p5_S8
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/H5-e003Coalescence-mBHI-p3_S48-filtered.1.fastq.gz,0.0120654925704002,H5-e003Coalescence-mBHI-p3_S48
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/D_C7_C10_AE_AE_mGAM_mBHI_6_S319-filtered.1.fastq.gz,2.750742821022868,D_C7_C10_AE_AE_mGAM_mBHI_6_S319
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/F11-e003Coalescence-mGAM-p1_S841-filtered.2.fastq.gz,1.0591658120974898,F11-e003Coalescence-mGAM-p1_S841
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/A_D4_D5_AF_AF_mBHI_mBHI_2_S40-filtered.2.fastq.gz,4.563827879726887,A_D4_D5_AF_AF_mBHI_mBHI_2_S40
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/C4-e003Coalescence-mGAM-p1_S738-filtered.2.fastq.gz,1.4845799766480925,C4-e003Coalescence-mGAM-p1_S738
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/C_E7_A10_AE_AA_mGAM_mGAM_6_S247-filtered.2.fastq.gz,3.358555223792792,C_E7_A10_AE_AA_mGAM_mGAM_6_S247
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/B_D11_D10_AE_AF_mGAM_mBHI_4_S143-filtered.2.fastq.gz,2.07152428664267,B_D11_D10_AE_AF_mGAM_mBHI_4_S143
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/Coalescence-D3-C8-AA-AE-mGAM-mGAM-5_S658-filtered.2.fastq.gz,1.5262374291196463,Coalescence-D3-C8-AA-AE-mGAM-mGAM-5_S658
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/B_E8_E11_AF_AA_mGAM_mGAM_2_S152-filtered.2.fastq.gz,3.833207944408059,B_E8_E11_AF_AA_mGAM_mGAM_2_S152
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/A_D5_D8_AA_AF_mGAM_mBHI_2_S41-filtered.2.fastq.gz,3.910231228917837,A_D5_D8_AA_AF_mGAM_mBHI_2_S41
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/Coalescence-E6-D8-AA-AF-mGAM-mBHI-3_S673-filtered.1.fastq.gz,6.634584014303982,Coalescence-E6-D8-AA-AF-mGAM-mBHI-3_S673
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/C_F3_e003Assembly_6_S255-filtered.1.fastq.gz,0.700563027523458,C_F3_e003Assembly_6_S255
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/E2-e003Coalescence-mGAM-p5_S49-filtered.1.fastq.gz,1.2244775528088212,E2-e003Coalescence-mGAM-p5_S49
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/D_G8_C11_AF_AE_mGAM_mGAM_6_S368-filtered.1.fastq.gz,3.221536452881992,D_G8_C11_AF_AE_mGAM_mGAM_6_S368
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/F100-e003Coalescence-mBHI-p7_S115-filtered.2.fastq.gz,4.155964965932071,F100-e003Coalescence-mBHI-p7_S115
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/B_B7_F10_AE_ACPP_mGAM_mBHI_2_S115-filtered.1.fastq.gz,6.044283509254456e-07,B_B7_F10_AE_ACPP_mGAM_mBHI_2_S115
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/A_F7_B10_AE_ACPP_mGAM_mGAM_2_S67-filtered.2.fastq.gz,1.4435499906539917e-07,A_F7_B10_AE_ACPP_mGAM_mGAM_2_S67
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/B_G6_G9_ACPP_AE_mGAM_mGAM_2_S174-filtered.1.fastq.gz,0.6264601731672883,B_G6_G9_ACPP_AE_mGAM_mGAM_2_S174
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/A_G9_C2_AA_AE_mBHI_mGAM_4_S81-filtered.1.fastq.gz,7.110199132934213,A_G9_C2_AA_AE_mBHI_mGAM_4_S81
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/B_G11_C10_AE_AE_mGAM_mGAM_4_S179-filtered.1.fastq.gz,1.68961978610605,B_G11_C10_AE_AE_mGAM_mGAM_4_S179
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/B_C7_G10_AE_AE_mGAM_mBHI_2_S127-filtered.1.fastq.gz,2.10811475943774,B_C7_G10_AE_AE_mGAM_mBHI_2_S127
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/H10-e003Coalescence-mGAM-p1_S835-filtered.2.fastq.gz,2.163613518700004,H10-e003Coalescence-mGAM-p1_S835
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/A_F12_B5_AF_ACPP_mBHI_mGAM_4_S72-filtered.1.fastq.gz,0.0001069130375981,A_F12_B5_AF_ACPP_mBHI_mGAM_4_S72
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/B_G5_G8_AA_AE_mGAM_mGAM_2_S173-filtered.2.fastq.gz,0.3395234886556864,B_G5_G8_AA_AE_mGAM_mGAM_2_S173
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/D_A6_A9_ACPP_AA_mGAM_mBHI_6_S294-filtered.1.fastq.gz,3.612038088031113,D_A6_A9_ACPP_AA_mGAM_mBHI_6_S294
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/C2-e003Coalescence-mGAM-p1_S722-filtered.1.fastq.gz,1.6828656969591975,C2-e003Coalescence-mGAM-p1_S722
/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/B3-e003Coalescence-mGAM-p1_S729-filtered.2.fastq.gz,1.137454635463655,B3-e003Coalescence-mGAM-p1_S729
